id	distance	primary_breed	secondary_breed	is_mixed_breed	primary_color	age	sex	size	coat_length	name	description	primary_photo_url	photo_urls	adoption_status	attributes	special_needs_notes	good_with_children	good_with_dogs	good_with_cats	good_with_other_animals	public_adoption_fee	adoption_fee_waived	organization	label
13340685	798.2767136484331	"Yellow Labrador Retriever"	"Redbone Coonhound"	true	null	"Adult"	"Male"	"Large"	null	"Jake"	"&lt;p&gt;Jake is a great dog!  He is friendly, playful, and very sweet.  He gets along well with other dogs and is great with children.  He was born at Tess&#039; K9 Rescue and was adopted at a very early age but recently returned when the family discovered they did not have the time for him that he needs.  He is very affectionate and loves to be around people.  Est. DOB 8\/12\/08.&lt;br \/&gt;&lt;strong&gt;Click &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13340685\/1\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13340685\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13340685\/2\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13340685\/3\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
13555328	798.2767136484331	"Catahoula Leopard Dog"	"null"	true	null	"Adult"	"Male"	"Large"	null	"Rico"	"&lt;p&gt;Rico and his brother were rescued as pups from a high kill  shelter.\u00a0 He&#039;s a little shy at first but warms up and is friendly and  affectionate.\u00a0 He would really like a home.&lt;\/p&gt;\n&lt;p&gt;Neutered, current on vaccs, heartworm prevention. Est. DOB 1\/1\/9, 65 lbs.\u00a0&lt;\/p&gt;\n&lt;p&gt;C&lt;strong&gt;lick &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13555328\/1\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13555328\/1\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
13555351	798.2767136484331	"Catahoula Leopard Dog"	"null"	true	null	"Adult"	"Male"	"Large"	null	"Jingles"	"&lt;p&gt;Jingles and his brother were rescued as pups from a high kill shelter.\u00a0 He&#039;s a little shy at first but warms up and is friendly and affectionate.\u00a0 He would really like a home.&lt;\/p&gt;\n&lt;p&gt;Neutered, current on vaccs, heartworm prevention. Est. DOB 1\/1\/9, 75 lbs.&lt;br \/&gt;&lt;strong&gt;Click &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13555351\/1\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/13555351\/1\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
14504204	798.2767136484331	"Dachshund"	"Basset Hound"	true	null	"Adult"	"Female"	"Medium"	null	"Kami"	"&lt;p&gt;KAMI is a real sweet little dog who was dumped at the pound.  She was scheduled to be put down when we rescued her from death row.  She gets along well with other dogs and loves people.\u00a0 She is a beautiful dog with a very kind spirit.&lt;\/p&gt;\n&lt;p&gt;Kami is spayed, current on vaccs and heartworm prevention.\u00a0 Est. DOB 2\/14\/09.&lt;\/p&gt;\n&lt;p&gt;&lt;strong&gt;Click &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14504204\/2\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14504204\/2\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14504204\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14504204\/3\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
14557291	798.2767136484331	"Black Mouth Cur"	"Labrador Retriever"	true	null	"Adult"	"Female"	"Large"	null	"Skeetee"	"SKEETER &amp; JO JO.\u00a0 These dogs have excellent temperaments and would make good family pets.  They are also good hunting and herding dogs; however, they need a secure yard to keep them safe from running off.  They are very submissive and non-aggressive with other dogs and would be great companions!   Est. DOB 8\/29\/08.Click here to complete the adoption questionnaire (link at the top of the page) and email it to: kim@dogsrus.org\nVisit our Website for more information about our shelter, adoption policies, and procedures.\n\u00a0"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557291\/1\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557291\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557291\/2\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
14557352	798.2767136484331	"Black Mouth Cur"	"Labrador Retriever"	true	null	"Adult"	"Male"	"Large"	null	"Jo Jo"	"SKEETER &amp; JO JO.\u00a0 These dogs have excellent temperaments and would  make good family pets.  They are also good hunting and herding dogs;  however, they need a secure yard to keep them safe from running off.   They are very submissive and non-aggressive with other dogs and would be  great companions!   Est. DOB 8\/29\/08.Click here to complete the adoption questionnaire (link at the top of the page) and email it to: kim@dogsrus.org\nVisit our Website for more information about our shelter, adoption policies, and procedures.\n\u00a0"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557352\/1\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557352\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14557352\/2\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
14638494	798.2767136484331	"Terrier"	"null"	true	"White \/ Cream"	"Adult"	"Male"	"Small"	"Short"	"Striker"	"&lt;p&gt;Striker was one of 14 dogs living in an old trailer house that had been vacated when his owner was taken away by social services.  He was never aloud outside and was never socialized.  He isn&#039;t an aggressive dog, but he is a little scared of strangers, although very curious and wanting attention.  Given a little time and TLC he comes around and will sit on your lap!  He was given the name striker because he was bitten by a rattlesnake just days before we were able to catch him.  Striker only weighs about 15 pounds and is fully grown.  Striker has come a long way since he has been at the shelter.  He now longs for love and attention and enjoys being held!&lt;\/p&gt;\n&lt;p&gt;&lt;strong&gt;Click &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14638494\/2\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14638494\/2\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14638494\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14638494\/3\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
14817712	715.0288043246471	"Border Collie"	"Labrador Retriever"	true	null	"Senior"	"Male"	"Large"	"Medium"	"HAYDEN"	"I&#039;m HAYDEN, a very smart black and white border collie mix. I&#039;m nine years old (born Aug. 21, 2009) and weigh about 85 pounds. I&#039;ve been microchipped and have received my rabies and distemper\/parvo\/parainfluenza shots. I&#039;ve been neutered. I have diabetes and require two insulin injections each day -- the cost per month for this treatment is about $300. I have been treated with monthly flea and tick drops and am on monthly heartworm preventive. My mom was dumped at the Smithville Animal Shelter and was taken home by Blue Sky Animal Rescue just one day before I and my six brothers and sisters were born. I&#039;m happy and am housebroken. I need to be an only dog because I tend to try to protect my family against any other animals. I&#039;d be a good fit with an individual or family who loves to jog or walk. I have too much energy for very small children but would love to play with older kids. I love to cuddle and have a funny fondness for eating ice cubes -- I run to the refrigerator when i hear the ice machine being used. Each animal at Blue Sky Animal Rescue is spayed or neutered, fully vaccinated, heartworm tested, heartworm treated if applicable, de-wormed, given monthly heartworm prevention medication and monthly flea\/tick prevention, and dental care as needed. In many cases, the cost of vetting services is greater than the adoption contribution. The adoption contributions (cash only) help defray the costs of vetting services, but rarely, if ever, cover all expenses. Additional donations are welcomed and much appreciated. Hayden&#039;s adoption contribution is $80, and additional donations are welcomed. If you&#039;re interested in sharing a loving forever home with him, please E-mail bsarescue@prodigy.net or call Blue Sky Animal Rescue at 512-360-4814 and schedule a visit! Thank you!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14817712\/1\/?bust=1454257253"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14817712\/1\/?bust=1454257253","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/14817712\/2\/?bust=1454257253"	"adoptable"	"House trained","Spay\/Neuter","Special needs","Shots Current"	null	false	false	false	false	null	false	Blue Sky Animal Rescue	not-adopted
15058161	767.1800974247384	"Rhodesian Ridgeback"	"null"	true	null	"Young"	"Male"	"Large"	null	"Mac &amp; Travis"	"&lt;p&gt;2 RR\/mixed males, 18 months old, need vetting but in good health&lt;\/p&gt;\n\n&lt;!-- THIS SPACE BELOW HAS THE LINKS BACK TO THE ETOSHA WEBSITE. PLEASE DO NOT EDIT THEM. THANK YOU. ----&gt;&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;font color=&quot;purple&quot;&gt;&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/&quot;&gt;ETOSHA WEBSITE HOME PAGE&lt;\/a&gt;&lt;br&gt;&lt;br&gt;&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/adoption_application.html&quot;&gt;Adoption Application&lt;\/a&gt;&lt;br&gt;There are many ways you can help. &lt;br&gt;Click &lt;a href=&quot;http:\/\/www.etosha-rescue.org\/wish_list.html&quot;&gt;HERE&lt;\/a&gt; to find out how.&lt;\/font&gt;&lt;br&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15058161\/1\/?bust=1291034096"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15058161\/1\/?bust=1291034096"	"adoptable"		null	null	null	null	null	null	false	Etosha Rescue and Adoption Center	not-adopted
15346906	715.0288043246471	"Greyhound"	"Labrador Retriever"	true	"White \/ Cream"	"Senior"	"Male"	"Large"	"Short"	"SANDER"	"I&#039;m a total sweetheart.  I&#039;m SANDER, a happy white and golden brown Greyhound\/Labrador mix who would love to hang out! I&#039;m 13 years old (born 5\/1\/06) and weigh about 60 pounds. I have weak back legs so I need extra patience in getting up and going outside. I have been neutered and have received my rabies and distemper\/parvo vaccinations. I&#039;ve been microchipped and I am on monthly heartworm preventive. I am on monthly flea\/tick preventive drops. I&#039;m housetrained.  I love people and other dogs (I chase cats though!) and I love to play and have fun.  I&#039;m a couch potato and love to quietly snuggle up to watch TV and to sleep at night. Because I&#039;m now a senior dog, I&#039;m on pain medication for my arthritis.  Each animal at Blue Sky Animal Rescue is spayed or neutered, fully vaccinated, heartworm tested, heartworm treated if applicable, de-wormed, given monthly heartworm prevention medication and monthly flea\/tick prevention, and dental care as needed. In many cases, the cost of vet services is greater than the adoption contribution. The adoption contributions (cash only) help defray the costs of vetting services, but rarely, if ever, cover all expenses. Additional donations are welcomed and much appreciated. Sander&#039;s adoption contribution is $80, and additional donations are welcomed. If you&#039;re interested in sharing a loving forever home with him, please E-mail bsarescue@prodigy.net or call Blue Sky Animal Rescue at 512-360-4814 and schedule a visit! Thank you!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15346906\/2\/?bust=1454257253"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15346906\/2\/?bust=1454257253","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15346906\/1\/?bust=1454257253","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15346906\/3\/?bust=1454257253"	"adoptable"	"House trained","Spay\/Neuter","Special needs","Shots Current"	"Weak back legs and arthritis that require daily pain medication."	true	true	false	null	null	false	Blue Sky Animal Rescue	not-adopted
15448357	655.5770922945218	"Shepherd"	"null"	true	"Apricot \/ Beige"	"Adult"	"Female"	"Medium"	"Short"	"Brownie"	"Brownie is about 6 years old and is spayed and all shots are current.  Gets along well with other animals but is rather shy but she will alert you to strangers or visitors. She is your all around American dog. She is good with children and loves to be petted. The only problem is that there are just not enough hands to go around.  Contact us at 979-280-0505 to find out more information on this wonderful animal."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15448357\/1\/?bust=1413543904"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15448357\/1\/?bust=1413543904","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15448357\/3\/?bust=1413543905","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/15448357\/2\/?bust=1413543905"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Handfuls on Purpose \/ HOPE	not-adopted
16696712	720.1037916602771	"American Staffordshire Terrier"	"Australian Cattle Dog \/ Blue Heeler"	true	null	"Young"	"Male"	"Medium"	null	"Robbie"	"Gorgeous blue-eyed boy with lovely coat...sweetheart...gets along with other dogs and very very friendly.\n&lt;br&gt;\n&lt;br&gt;\nWe will help with crating and Kong training..free training classes. Robbie is a fun loving boy..a great jogger and loves to go swimming at the lake!!\n&lt;br&gt;\n&lt;br&gt;\nPlease contact us today about Robbie!!!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/16696712\/1\/?bust=1457259712"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/16696712\/1\/?bust=1457259712"	"adoptable"		null	null	null	null	null	null	false	Reunion Rescue	not-adopted
17338508	781.4882613138159	"Carolina Dog"	"Labrador Retriever"	true	"Yellow \/ Tan \/ Blond \/ Fawn"	"Senior"	"Female"	"Medium"	"Short"	"Momma Dog"	"Momma Dog came to the shelter expecting pups. She was a great and loving mother, and spent the first few months here at the shelter helping her babies become independent and find their forever homes. Now that they have all left, Momma Dog is ready to find her own human family to love. If you are interested in adopting Momma Dog, stop by the Converse Animal Shelter and check her out for yourself! It&#039;s time for Momma Dog to be on the receiving end of love this time!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/6\/?bust=1521487098"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/6\/?bust=1521487098","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/4\/?bust=1513145758","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/5\/?bust=1513145769","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/1\/?bust=1519755272","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/2\/?bust=1521487096","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17338508\/3\/?bust=1521487097"	"adoptable"	"Spay\/Neuter","Special needs","Shots Current"	"ADDISON&#039;S DISEASE"	null	false	null	null	null	false	Converse Animal Shelter Inc	not-adopted
17399243	719.4482143897849	"Australian Shepherd"	"null"	false	"Merle (Blue)"	"Adult"	"Male"	"Medium"	"Medium"	"STAR Aussie Rescue"	"THIS DOG HAS ALREADY BEEN ADOPTED!  (NOT available.)\n\nChief is the gorgeous blue merle in the photo. He is the mascot (website representative) of South Texas Aussie Rescue, Inc. (STAR). \n\nTO LEARN MORE AND SEE CURRENT ADOPTABLE DOGS, visit http:\/\/southtexasaussierescue.org\n \nAustin Aussie Rescue is affiliated with South Texas Aussie Rescue, based in Houston. STAR is a non-profit, 501(c)(3) adoption and referral service dedicated to placing homeless or abandoned Australian Shepherds in loving, permanent homes. All representatives and foster homes are volunteers - they receive no compensation and do it only for the love of the breed. \n\n= = = \n \nFollow STAR on Facebook: \nhttps:\/\/www.facebook.com\/SouthTexasAussieRescue\/\n\nAussies available for adoption through STAR: \nhttp:\/\/southtexasaussierescue.org\/available-dogs\/\n\n= = = \n\n All Aussies available for adoption through STAR have been temperament and health checked, spayed\/neutered, heartworm checked and put on preventative (and treated if positive), and are current on their vaccinations.  If a suitable dog is found for you to adopt, there is an adoption fee to help cover any needed medical work and to continue helping other Aussies in need. \n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17399243\/1\/?bust=1451547328"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/17399243\/1\/?bust=1451547328"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Austin TX Aussie Rescue	not-adopted
18109897	767.1800974247384	"Rhodesian Ridgeback"	"null"	false	"Brown \/ Chocolate"	"Young"	"Female"	"Medium"	"Short"	"Gwen"	"&lt;!-- THIS SPACE BELOW HAS THE LINKS BACK TO THE ETOSHA WEBSITE. PLEASE DO NOT EDIT THEM. THANK YOU. - --&gt;\n&lt;p&gt;&lt;br \/&gt;&lt;br \/&gt;&lt;span style=&quot;color: #800080;&quot;&gt;&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/&quot;&gt;ETOSHA WEBSITE HOME PAGE&lt;\/a&gt;&lt;br \/&gt;&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/adoption_application.html&quot;&gt;Adoption Application&lt;\/a&gt;&lt;br \/&gt;There are many ways you can help. &lt;br \/&gt;Click &lt;a href=&quot;http:\/\/www.etosha-rescue.org\/wish_list.html&quot;&gt;HERE&lt;\/a&gt; to find out how.&lt;\/span&gt;&lt;\/p&gt;\nGwen is a female Rhodesian Ridgeback. She is about two years old, high energy, and weighs about 65 pounds."	null		"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	false	false	false	null	null	false	Etosha Rescue and Adoption Center	not-adopted
18247785	798.2767136484331	"Australian Cattle Dog \/ Blue Heeler"	"null"	false	"Red \/ Chestnut \/ Orange"	"Adult"	"Female"	"Medium"	"Short"	"Little Miss"	"&lt;p&gt;LITTLE MISS is such a sweet and friendly dog despite the rough life she has had already.  She was dumped in the country, has been abused, beat on the head, and shot at.  She has survived it all and is doing well.  She needs a home with lots of TLC to make up for everything she has been through.  Little Miss is a real trooper!  She is strong minded and determined to survive.  She has a heart of gold!\u00a0 She weighs about 30 pounds and loves to be held and cuddled!\u00a0 She is really a  precious little dog and her pictures just don&#039;t do her justice.&lt;\/p&gt;\n&lt;p&gt;&lt;br \/&gt;&lt;strong&gt;Click &lt;a href=&quot;http:\/\/www.dogsrus.org\/bios.htm&quot;&gt;&lt;em&gt;here&lt;\/em&gt;&lt;\/a&gt; to complete the adoption questionnaire (link at the top of the page) and email it to: &lt;a href=&quot;mailto:kim@dogsrus.org&quot;&gt;kim@dogsrus.org&lt;\/a&gt;&lt;\/strong&gt;&lt;\/p&gt;\n&lt;p&gt;Visit our &lt;a href=&quot;http:\/\/www.dogsrus.org&quot;&gt;Website&lt;\/a&gt;&lt;a&gt; for more information about our shelter, adoption policies, and procedures.&lt;\/a&gt;&lt;\/p&gt;\n&lt;p&gt;\u00a0&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18247785\/3\/?bust=1495847928"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18247785\/3\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18247785\/1\/?bust=1495847928","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18247785\/2\/?bust=1495847928"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Las Lomas K9 Rescue &amp; Adoption Foundation	not-adopted
18263896	808.0427973085095	"Pit Bull Terrier"	"null"	true	"Apricot \/ Beige"	"Adult"	"Male"	"Medium"	"Short"	"Charlie Brown"	"&lt;p&gt;Charlie Brown is an American Staffordshire Terrier that is\u00a05 yrs old\/50lbs. He is a very sweet boy who just wants to love and be loved. He came to us with a badly injured leg which required life threatening surgery due to a bad infection. A Good Samaritan saved Charlie and donated the funds for his surgery. His amputated left rear leg does not slow him down one bit. He has a good personality, loves people and gets along well with most dogs in play group. Charlie Brown has no abandonment issues and relishes the love and affection from people. He has not been introduced to cats. He is UTD on vaccinations and Rabies, Neutered, Current on HW Prevention, Microchipped, and Kennel Trained&lt;\/p&gt;"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18263896\/3\/?bust=1492175250"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18263896\/3\/?bust=1492175250","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18263896\/1\/?bust=1492175250","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18263896\/2\/?bust=1492175250"	"adoptable"	"House trained","Spay\/Neuter","Special needs","Shots Current"	null	null	null	false	null	null	false	KIM ACRES ANIMAL SANCTUARY	not-adopted
18274302	808.0427973085095	"Golden Retriever"	"Chow Chow"	true	"Golden"	"Adult"	"Female"	"Large"	"Medium"	"Patty"	"Patty is a 6YR old\/76lb Golden Ret\/Chow Mix that was dumped at a business where a Good Samaritan brought her to Kim Acres.  Upon intake we had to assess Patty&#039;s limp in her right front leg.  X-Ray showed she has limited mobility due to old ligament tears that had not healed properly; we were told she would have a limp.  Instead of amputation we choose to give Patty months of rehabilitation and after 7 months she has learned to walk on her leg.  We have no way of knowing if this is permanent, she has lots of energy and never once let her leg injury slow her down.  Her personality is very sweet; she loves play group\/other dogs.  She will need someone that will be very patient with her.  She has not been introduced to cats.  She is UTD on vaccinations and Rabies, Spayed, Current on HW Prevention, Microchipped and Kennel Trained."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18274302\/2\/?bust=1492175250"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18274302\/2\/?bust=1492175250","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18274302\/1\/?bust=1492175250","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/18274302\/3\/?bust=1492175250"	"adoptable"	"Spay\/Neuter","Special needs","Shots Current"	null	null	null	false	null	null	false	KIM ACRES ANIMAL SANCTUARY	not-adopted
19217615	767.1800974247384	"Labrador Retriever"	"German Shepherd Dog"	true	"Brown \/ Chocolate"	"Adult"	"Female"	"Large"	"Short"	"Jo"	"&lt;!-- THIS SPACE BELOW HAS THE LINKS BACK TO THE ETOSHA WEBSITE. PLEASE DO NOT EDIT THEM. THANK YOU. ----&gt;\n&lt;br&gt;&lt;br&gt;&lt;font color=&quot;purple&quot;&gt;&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/&quot;&gt;ETOSHA WEBSITE HOME PAGE&lt;\/a&gt;&lt;br&gt;\n&lt;a href=&quot;http:\/\/www.etosha-rescue.org\/adoption_application.html&quot;&gt;Adoption Application&lt;\/a&gt;&lt;br&gt;There are many ways you can help. &lt;br&gt;Click &lt;a href=&quot;http:\/\/www.etosha-rescue.org\/wish_list.html&quot;&gt;HERE&lt;\/a&gt; to find out how.&lt;\/font&gt;\n\n&quot;Jo&quot; is a  RR\/Lab\/Shepherd mix.  Jo was born 4\/05 and is spayed, heartworm negative and utd on shots.  She does fine with other dogs and children but probably not suitable for a home with cats.  Jo was rescued as a stray from San Antonio.\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/19217615\/1\/?bust=1302461436"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/19217615\/1\/?bust=1302461436"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	null	false	null	null	false	Etosha Rescue and Adoption Center	not-adopted
